id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
0102996,01,Alabama,AL,Autauga County,Phenix City,Autaugaville,Track,Track,36869,334,20360276,103449,32.4323882,-85.0346206,39045,30117,32894,2329.72199520797
0201360,02,Alaska,AK,Kusilvak Census Area,Alakanuk,Alakanuk city,City,place,99554,907,76485032,26008972,62.71116,-164.644712,40008,33347,32543,125.296256114544
0201370,02,Alaska,AK,Denali Borough,Anderson,Anderson city,City,place,99744,907,113285111,9169124,64.308281,-149.163187,93374,300000,43837,26.5311441065536
0201380,02,Alaska,AK,North Slope Borough,Barrow,Barrow city,City,place,99723,907,48786920,6890236,71.2535,-156.800072,94285,78124,70054,614.464933903712
0201390,02,Alaska,AK,Northwest Arctic Borough,Buckland,Buckland city,City,place,99727,907,3640031,417369,65.975886,-161.138732,63175,59795,43206,68.7631394206106
0201400,02,Alaska,AK,Kusilvak Census Area,Chevak,Chevak city,City,place,99563,907,2562639,54920,61.531066,-165.597199,51011,41718,37096,144.594290688503
0201410,02,Alaska,AK,Bethel Census Area,Chuathbaluk,Chuathbaluk city,City,place,99557,907,8976837,4460271,61.575539,-159.24707,48313,44853,38154,21.7988164033949
0201420,02,Alaska,AK,Valdez-Cordova Census Area,Copper Center,Copper Center,CDP,place,99573,907,32391024,0,61.984549,-145.354343,57085,38571,51848,70.662700368665
0201430,02,Alaska,AK,Dillingham Census Area,Dillingham,Dillingham city,City,place,99576,907,86946428,7195792,59.060472,-158.532223,79728,62878,60850,391.309228998347
0201440,02,Alaska,AK,Fairbanks North Star Borough,Eielson Afb,Eielson AFB,CDP,place,99702,907,76750273,3708848,64.6733,-147.059464,68267,56650,41914,452.046015438325
0201450,02,Alaska,AK,Aleutians East Borough,False Pass,False Pass city,City,place,99583,907,69890025,106542449,54.872441,-163.334268,71796,300000,48301,11.5995359710376
0201460,02,Alaska,AK,Kenai Peninsula Borough,Homer,Fox River,CDP,place,99603,907,324760949,7471113,59.894505,-151.007044,76885,59124,54835,67.8296124976268
0201470,02,Alaska,AK,Fairbanks North Star Borough,Fairbanks,Goldstream,CDP,place,99709,907,222739445,95236,64.951999,-147.970602,97802,300000,65155,580.290862327399
0201480,02,Alaska,AK,Denali Borough,Healy,Healy,CDP,place,99743,907,1779228859,525614,63.959632,-148.970842,95667,91135,57327,166.819116628533
0201490,02,Alaska,AK,Yukon-Koyukuk Census Area,Hughes,Hughes city,City,place,99745,907,7799108,0,66.044722,-154.237175,47031,33763,37726,12.0663359885504
0201500,02,Alaska,AK,North Slope Borough,Kaktovik,Kaktovik city,City,place,99747,907,1869960,583166,70.121285,-143.627752,62545,45810,43599,31.1989243993154
0201510,02,Alaska,AK,Northwest Arctic Borough,Kiana,Kiana city,City,place,99749,907,482353,0,66.971322,-160.437625,58463,41209,52139,69.9966061431474
0201520,02,Alaska,AK,Kodiak Island Borough,Kodiak,Kodiak city,City,place,99615,907,9003031,4042002,57.792391,-152.404536,74363,60544,56650,1094.91861816795
0201530,02,Alaska,AK,Bethel Census Area,Kwethluk,Kwethluk city,City,place,99621,907,26047286,4035211,60.793216,-161.43139,55482,44147,43722,114.530262961121
0201540,02,Alaska,AK,Ketchikan Gateway Borough,Ketchikan,Loring,CDP,place,99901,907,1434002,200593,55.606676,-131.639976,0,0,0,0
0201550,02,Alaska,AK,Bethel Census Area,Mekoryuk,Mekoryuk city,City,place,99630,907,16491474,14094,60.370781,-166.266749,43471,24491,37909,49.298868624855
0201560,02,Alaska,AK,Haines Borough,Haines,Mud Bay,CDP,place,99827,907,31359224,62881,59.151183,-135.356493,101864,300000,35736,24.3976958865007
0201570,02,Alaska,AK,Yukon-Koyukuk Census Area,Allakaket,New Allakaket,CDP,place,99720,907,6350272,978129,66.538603,-152.621292,33847,27223,21247,14.5328346453846
0201580,02,Alaska,AK,Northwest Arctic Borough,Noatak,Noatak,CDP,place,99761,907,41968766,1778545,67.589497,-163.010332,65682,51784,49294,54.9979605730643
0201590,02,Alaska,AK,Kusilvak Census Area,Sheldon Point,Nunam Iqua city,City,place,99666,907,31421019,16447187,62.506535,-164.900384,58004,300000,45624,27.699389962197
0201600,02,Alaska,AK,Petersburg Borough,Petersburg,Petersburg,CDP,place,99833,907,114295601,3884325,56.754283,-132.873808,79191,66964,59802,604.999990454566
0201610,02,Alaska,AK,Matanuska-Susitna Borough,Anchorage,Point MacKenzie,CDP,place,99501,907,395024280,6304383,61.355597,-150.16935,77110,84804,54957,37.7975359526381
0201620,02,Alaska,AK,Prince of Wales-Hyder Census Area,Port Protection,Port Protection,CDP,place,99950,907,9645413,475410,56.331881,-133.60642,39794,26943,55547,38.2636133333333
0201630,02,Alaska,AK,Aleutians West Census Area,St. George,St. George city,City,place,99591,907,90002615,382165049,56.592794,-169.624378,67102,300000,41868,11.7996119784785
0201640,02,Alaska,AK,Northwest Arctic Borough,Selawik,Selawik city,City,place,99770,907,7582133,3060641,66.590751,-160.001206,55786,43243,40619,108.028910697658
0201650,02,Alaska,AK,Skagway Municipality,Skagway,Skagway,CDP,place,99840,907,24478109,123838,59.46436,-135.275151,81352,69886,49197,174.689073807605
0201660,02,Alaska,AK,Yukon-Koyukuk Census Area,Stevens Village,Stevens Village,CDP,place,99774,907,30141336,4265921,66.023707,-149.080314,20652,17126,19643,7.33288888592573
0201670,02,Alaska,AK,Yukon-Koyukuk Census Area,Tanana,Tanana city,City,place,99777,907,28595093,12025525,65.184555,-152.054643,51237,45813,35996,71.2640158826752
0201680,02,Alaska,AK,Valdez-Cordova Census Area,Glennallen,Tolsona,CDP,place,99588,907,117291576,3076197,62.068635,-146.123116,0,0,0,0
0201690,02,Alaska,AK,Nome Census Area,Unalakleet,Unalakleet city,City,place,99684,907,9411703,6659734,63.895578,-160.798136,73951,64415,53933,123.060966196293
0201700,02,Alaska,AK,Southeast Fairbanks Census Area,Delta Junction,Whitestone,CDP,place,99737,907,18298887,0,64.152838,-145.906385,242857,300000,25317,0.866493333333333
0202107,02,Alaska,AK,Aleutians East Borough,Ketchikan,Akutan city,Track,Track,99901,907,12523988591,4646176559,55.4499378,-131.1066847,97685,86630,64617,546.003167916194
0202117,02,Alaska,AK,Aleutians East Borough,Egegik,Akutan city,Track,Track,99579,907,60735993529,24532276414,58.2050652,-156.7051884,62733,50708,52096,301.786047191562
0202127,02,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836,84692,82973,51487,937.779534353904
0202137,02,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99654,907,18404160,1898395,61.5861668,-149.3235509,95014,86266,63620,732.647442150441
0202147,02,Alaska,AK,Aleutians East Borough,Kiana,Akutan city,Track,Track,99749,907,91632669709,11015018371,67.0050655,-160.0210864,58546,45462,45306,626.17237069022
0202157,02,Alaska,AK,Aleutians East Borough,Tok,Akutan city,Track,Track,99780,907,46851045720,375897419,63.6472192,-142.8271144,54967,45144,46848,478.941429815651
0202167,02,Alaska,AK,Aleutians East Borough,Takotna,Akutan city,Track,Track,99675,907,81773510673,1282015312,62.8600955,-157.0581667,53751,40060,45019,227.120570952404
020217,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99508,907,2494426,0,61.2167015,-149.7927444,64869,53765,47295,1375.81452644227
0202177,02,Alaska,AK,Aleutians East Borough,Chugiak,Akutan city,Track,Track,99567,907,168793575,15079525,61.3488245,-149.3997957,133300,300000,60207,72.7607398428372
0202187,02,Alaska,AK,Aleutians East Borough,Eagle River,Akutan city,Track,Track,99577,907,14753110,260379,61.3098218,-149.5060219,109312,105321,65670,160.223665484732
0202197,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99501,907,2371512,9966854,61.2295599,-149.8930372,46024,40752,34333,450.254911511287
0202207,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99504,907,1979230,0,61.2170818,-149.7672141,62940,54003,49175,313.519323973935
0202217,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99504,907,2936374,0,61.2233721,-149.7233267,77951,300000,57464,208.424908554176
0202227,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99508,907,2338007,0,61.2030942,-149.7923741,77947,300000,55262,196.493531235301
0202237,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99501,907,1749931,0,61.2102868,-149.8759839,62693,31880,72735,443.873397702503
0202247,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99517,907,2720664,6843539,61.2011597,-149.9490164,128395,300000,72292,169.122132003692
0202257,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99508,907,3335293,36177,61.1918104,-149.8532543,117755,300000,66123,159.492512216959
0202267,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99508,907,4978010,175004,61.1910849,-149.803004,83006,73337,57379,175.220922487757
020227,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99508,907,2163759,0,61.2032461,-149.824025,92042,84964,53722,636.861438659576
0202277,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99504,907,2525341,102891,61.2022012,-149.7644057,97885,300000,47596,38.8290026713391
0202287,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99507,907,1748053,0,61.1738815,-149.848285,89946,83403,43459,126.385466413824
0202297,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99503,907,4483867,0,61.1839061,-149.8805455,71733,59794,60241,145.527090558182
0202307,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99517,907,1612672,0,61.1879482,-149.9226985,58345,300000,41274,287.991024360576
0202317,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99502,907,50814201,225502518,61.1648107,-150.1778033,115266,115283,81014,202.681254019492
0202327,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99502,907,4184086,19798,61.1478499,-149.9252509,95568,79940,55248,209.312407027547
0202337,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99518,907,4577740,0,61.1593799,-149.8999659,86400,84689,40302,191.585800477658
0202347,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99507,907,2731183,0,61.1594375,-149.8193627,81726,65511,54440,157.023485932581
0202357,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99515,907,7416313,22755652,61.122781,-149.9633763,92426,300000,47964,155.657253308329
0202367,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99507,907,1978662,0,61.130389,-149.8453664,82394,300000,44169,539.066978605182
020237,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99517,907,1612672,0,61.1879482,-149.9226985,70573,58231,53627,974.561830295992
0202377,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99516,907,3601953,0,61.1015721,-149.8226304,144635,138010,79563,131.648339763129
0202387,02,Alaska,AK,Aleutians East Borough,Girdwood,Akutan city,Track,Track,99587,907,1404917227,154085085,60.9724621,-149.0849841,94928,300000,65593,100.227205397652
0202397,02,Alaska,AK,Aleutians East Borough,Bethel,Akutan city,Track,Track,99559,907,567034388,27957930,60.8141554,-161.8508097,90822,72540,71288,125.127534045952
0202407,02,Alaska,AK,Aleutians East Borough,Dillingham,Akutan city,Track,Track,99576,907,409651993,7194810,58.9684384,-158.6734216,92923,72645,65232,170.823306847569
0202417,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99701,907,3313124,0,64.8278726,-147.7246662,69802,45653,59865,223.623247575818
0202427,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99709,907,4661153,272144,64.8542939,-147.7832776,61158,300000,40810,251.15757722048
0202437,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99701,907,37463502,13613806,64.8042687,-147.8115419,96348,66143,79400,152.260160825853
0202447,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99709,907,81642676,241746,64.9027074,-147.7951782,84823,300000,51136,69.6610582794714
0202457,02,Alaska,AK,Aleutians East Borough,North Pole,Akutan city,Track,Track,99705,907,127539635,2040600,64.7752542,-147.2484609,98668,82163,53448,352.674202035116
0202467,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99701,907,10793443952,36091544,64.9637292,-146.5953029,72074,70536,33143,78.9238368845712
020247,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99507,907,2731183,0,61.1594375,-149.8193627,97038,94845,47365,754.469777468812
0202477,02,Alaska,AK,Aleutians East Borough,Hoonah,Akutan city,Track,Track,99829,907,16962765542,7798365244,58.0735321,-135.513003,65020,54682,50103,198.691826998427
0202487,02,Alaska,AK,Aleutians East Borough,Juneau,Akutan city,Track,Track,99801,907,7489229,36094,58.3972,-134.5719857,92293,78817,74866,242.880247937044
0202497,02,Alaska,AK,Aleutians East Borough,Juneau,Akutan city,Track,Track,99801,907,4928827968,522293742,58.4343023,-133.8811887,81155,67934,62739,375.843103639147
0202507,02,Alaska,AK,Aleutians East Borough,Moose Pass,Akutan city,Track,Track,99631,907,4422858736,257016265,60.6153549,-149.3727833,89805,75180,67992,196.587733249213
0202517,02,Alaska,AK,Aleutians East Borough,Kenai,Akutan city,Track,Track,99611,907,74051354,139942927,60.5838565,-151.3261799,66103,60259,51609,227.922689237805
0202527,02,Alaska,AK,Aleutians East Borough,Nikolaevsk,Akutan city,Track,Track,99556,907,1502551013,1396368032,59.8999551,-151.5703879,56071,42495,48452,410.519636400904
0202537,02,Alaska,AK,Aleutians East Borough,Fritz Creek,Akutan city,Track,Track,99603,907,521288307,76418835,59.8068599,-151.1233016,82980,71183,63488,153.72590926658
0202547,02,Alaska,AK,Aleutians East Borough,Ketchikan,Akutan city,Track,Track,99901,907,13478407,1172057,55.3715161,-131.6695939,75033,64332,53249,355.017831217983
0202557,02,Alaska,AK,Aleutians East Borough,Larsen Bay,Akutan city,Track,Track,99624,907,16864705570,14145351190,57.5020153,-153.5635123,84545,80106,44616,118.255779774862
0202567,02,Alaska,AK,Aleutians East Borough,Saint Mary's,Akutan city,Track,Track,99658,907,44240303738,6712008759,62.2830603,-163.1909034,49429,40341,38499,321.421456232034
020257,02,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99516,907,85707800,11963944,61.0532891,-149.7028074,159063,300000,77818,462.898380712633
0202577,02,Alaska,AK,Aleutians East Borough,Palmer,Akutan city,Track,Track,99645,907,392213426,2096459,61.7170925,-149.1964285,89437,79780,57917,351.345763775752
0202587,02,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836,81463,78817,49828,412.843866696656
0202597,02,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99645,907,137183317,1549300,61.661322,-149.4872195,78371,78819,52411,261.173583244111
0202607,02,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99654,907,12673363,2026311,61.6021527,-149.3433531,93393,77579,59873,246.582895168043
0202617,02,Alaska,AK,Aleutians East Borough,Palmer,Akutan city,Track,Track,99645,907,409022670,76506432,61.5337269,-148.9877062,96211,83667,60656,164.589498166756
0202627,02,Alaska,AK,Aleutians East Borough,Nome,Akutan city,Track,Track,99762,907,1908739435,562656735,64.6079069,-165.453872,96042,86030,64223,114.493621548353
0202637,02,Alaska,AK,Aleutians East Borough,Kiana,Akutan city,Track,Track,99749,907,91632669709,11015018371,67.0050655,-160.0210864,57070,42202,48333,168.025402416488
0202647,02,Alaska,AK,Aleutians East Borough,Petersburg,Akutan city,Track,Track,99833,907,7556529587,2399243232,57.1124581,-133.0085979,77876,66727,56577,169.99117695449
0202657,02,Alaska,AK,Aleutians East Borough,Metlakatla,Akutan city,Track,Track,99926,907,343946421,213611590,55.138352,-131.4704235,69964,48663,58581,173.826618919893
0202667,02,Alaska,AK,Aleutians East Borough,Sitka,Akutan city,Track,Track,99835,907,17109651,32661843,57.0451454,-135.3522511,80041,59519,65235,134.493045874726
020267,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99701,907,4544912,92072,64.8328149,-147.7589866,57814,41445,51258,856.930984197571
0202677,02,Alaska,AK,Aleutians East Borough,Copper Center,Akutan city,Track,Track,99573,907,63955230470,1214891934,62.034479,-143.9221674,50328,32182,44831,146.361506687853
0202687,02,Alaska,AK,Aleutians East Borough,Tatitlek,Akutan city,Track,Track,99677,907,11061417352,8935051233,60.6553471,-147.4091896,98618,87924,73901,155.925197108328
0202697,02,Alaska,AK,Aleutians East Borough,Huslia,Akutan city,Track,Track,99746,907,87632823349,1454452360,65.5705181,-155.6736579,40950,29945,34933,174.028791828422
02027,02,Alaska,AK,Aleutians East Borough,Eagle River,Akutan city,Track,Track,99577,907,9185110,0,61.3286309,-149.5379974,100792,97257,64444,833.996689635693
020277,02,Alaska,AK,Aleutians East Borough,Fairbanks,Akutan city,Track,Track,99701,907,63667440,659397,64.8899711,-147.5765503,99901,300000,62946,1018.03697506772
020287,02,Alaska,AK,Aleutians East Borough,Hoonah,Akutan city,Track,Track,99829,907,16962765542,7798365244,58.0735321,-135.513003,67572,54083,53579,503.679070238235
020297,02,Alaska,AK,Aleutians East Borough,Sterling,Akutan city,Track,Track,99672,907,5013807116,446120951,60.2648699,-150.6105623,81749,70749,59378,1187.91626901937
0401539,04,Arizona,AZ,Pima County,Sells,Ali Molina,CDP,place,85634,520,1996741,0,31.902547,-111.780387,58579,11622,79050,16.89862
0401549,04,Arizona,AZ,Pinal County,Eloy,Arizona City,CDP,place,85131,520,15901047,186302,32.750787,-111.670454,51765,43020,38386,2371.63829543553
0401559,04,Arizona,AZ,Mohave County,Littlefield,Beaver Dam,CDP,place,86432,928,21799318,0,36.907098,-113.936313,56286,45147,39008,387.185227531086
0401569,04,Arizona,AZ,Cochise County,Bowie,Bowie,CDP,place,85605,520,4393141,0,32.324831,-109.484454,35045,32050,24950,115.99388875036
0401579,04,Arizona,AZ,Coconino County,Tuba City,Cameron,CDP,place,86045,928,48495778,43135,35.853193,-111.428585,41489,34601,35089,222.022624675751
0401589,04,Arizona,AZ,Pima County,Tucson,Catalina,CDP,place,85739,520,36546383,0,32.484902,-110.899633,61934,50113,48909,1720.19611327026
0401599,04,Arizona,AZ,Navajo County,Chinle,Chilchinbito,CDP,place,86503,928,61541732,27332,36.491359,-110.049912,27046,16974,35416,158.990016390328
0401609,04,Arizona,AZ,Mohave County,Kingman,Clacks Canyon,CDP,place,86401,928,8604897,0,35.220358,-114.0723,104815,300000,77396,15.2657315105633
0401619,04,Arizona,AZ,Gila County,Globe,Copper Hill,CDP,place,85501,928,19032541,3749,33.430941,-110.746483,112500,300000,9129,1.79971198847954
0401629,04,Arizona,AZ,Gila County,Globe,Cutter,CDP,place,85501,928,2138576,0,33.35838,-110.659327,172052,226983,110818,4.86569333333333
0401639,04,Arizona,AZ,Yuma County,Yuma,Donovan Estates,CDP,place,85364,928,314190,0,32.709354,-114.678223,41087,39081,20446,286.488689411881
0401649,04,Arizona,AZ,Gila County,Globe,East Globe,CDP,place,85501,928,8926975,0,33.35121,-110.705266,98549,300000,44082,22.6988999615985
0401659,04,Arizona,AZ,Navajo County,Polacca,First Mesa,CDP,place,86042,928,40759648,20871,35.831663,-110.368892,39442,24081,37496,310.416083113985
0401669,04,Arizona,AZ,Coconino County,Flagstaff,Fort Valley,CDP,place,86001,928,19798069,0,35.255416,-111.725274,122937,112343,77704,115.19010375295
0401679,04,Arizona,AZ,Maricopa County,Gilbert,Gilbert,Town,place,85295,480,176124143,510475,33.310345,-111.743121,94418,84020,59877,30298.7683718302
0401689,04,Arizona,AZ,Mohave County,Dolan Springs,Grand Canyon West,CDP,place,86441,928,44522908,1066005,36.004418,-113.804103,0,0,0,0
0401699,04,Arizona,AZ,Gila County,Winkelman,Hayden,Town,place,85292,520,3277192,20294,32.994887,-110.779872,39634,38040,26441,176.06257592348
0401709,04,Arizona,AZ,Navajo County,Holbrook,Indian Wells,CDP,place,86025,928,26925538,784,35.40925,-110.114439,34976,29443,26478,46.9981399835987
0401719,04,Arizona,AZ,Navajo County,Kayenta,Kayenta,CDP,place,86033,928,34116189,163261,36.717169,-110.260459,40895,30296,37669,872.043331164041
0401729,04,Arizona,AZ,Navajo County,Kykotsmovi,Kykotsmovi Village,CDP,place,86039,928,43824456,30639,35.810245,-110.656849,38972,33678,38997,200.758397825884
0401739,04,Arizona,AZ,Mohave County,Littlefield,Littlefield,CDP,place,86432,928,30994033,0,36.866273,-113.935838,74202,300000,22725,30.9983999359974
0401749,04,Arizona,AZ,Pima County,Sells,Maish Vaya,CDP,place,85634,520,10970122,0,32.170295,-112.134197,25541,21778,18256,37.3312666466647
0401759,04,Arizona,AZ,Mohave County,Dolan Springs,Meadview,CDP,place,86441,928,80386657,0,35.953156,-114.078871,30685,23431,24873,293.359108822971
0401769,04,Arizona,AZ,Mohave County,Mohave Valley,Mojave Ranch Estates,CDP,place,86440,928,1937625,0,34.944901,-114.590643,49684,66140,37623,5.13258310006459
0401779,04,Arizona,AZ,Santa Cruz County,Temp,Nogales city,City,place,85282,480,53915279,52011,31.362463,-110.933538,41648,27728,42696,4626.2392372379
0401789,04,Arizona,AZ,Gila County,Payson,Oxbow Estates,CDP,place,85541,928,1271640,390,34.180335,-111.343012,53625,300000,30475,46.8659590733253
0401799,04,Arizona,AZ,Gila County,Payson,Payson,Town,place,85547,928,50110915,18653,34.243893,-111.31884,52431,43324,39968,4512.76116318904
0401809,04,Arizona,AZ,Graham County,Pima,Pima,Town,place,85543,928,17169776,116004,32.88156,-109.843764,55575,46917,43979,492.513769919575
0401819,04,Arizona,AZ,Cochise County,Douglas,Pirtleville,CDP,place,85608,520,4825985,1270,31.360894,-109.566052,23530,16730,19264,559.608886261405
0401829,04,Arizona,AZ,Yuma County,Somerton,Rancho Mesa Verde,CDP,place,85350,928,290861,0,32.594385,-114.655084,25662,23397,16677,145.16118319832
0401839,04,Arizona,AZ,Gila County,Tonto Basin,Roosevelt,CDP,place,85553,928,6966992,22644,33.657393,-111.127051,39704,300000,19480,17.9997333155544
0401849,04,Arizona,AZ,Pima County,Green Valley,Sahuarita,Town,place,85614,520,81484003,0,31.932739,-110.96536,77054,68043,46382,4133.45318161409
0401859,04,Arizona,AZ,Pinal County,San Manuel,San Manuel,CDP,place,85631,520,53673060,78904,32.60603,-110.647113,51403,43469,34231,878.465213466445
0401869,04,Arizona,AZ,Navajo County,Second Mesa,Second Mesa,CDP,place,86043,928,103921612,38150,35.851387,-110.49799,38280,31960,33786,218.322806364907
0401879,04,Arizona,AZ,Cochise County,Sierra Vista,Sierra Vista city,City,place,85635,520,394277330,678788,31.56541,-110.314508,69646,58812,53035,9219.33444932914
0401889,04,Arizona,AZ,Apache County,Eagar,Springerville,Town,place,85925,928,29847566,422096,34.171921,-109.306892,45103,30067,45297,487.645850688736
0401899,04,Arizona,AZ,Maricopa County,Surprise,Sun City West,CDP,place,85374,623,28151296,8243,33.671383,-112.357187,55736,44609,43301,9755.44810920908
0401909,04,Arizona,AZ,Yuma County,Roll,Tacna,CDP,place,85347,928,4979033,0,32.700435,-113.961785,48130,32498,43416,200.262946304433
0401919,04,Arizona,AZ,Coconino County,Winslow,Tolani Lake,CDP,place,86047,928,1107069,0,35.430955,-110.84315,30660,21095,30296,67.5963328367928
0401929,04,Arizona,AZ,Pinal County,Superior,Top-of-the-World,CDP,place,85273,520,15700609,0,33.347668,-110.999724,72207,75337,45449,29.530190534416
0401939,04,Arizona,AZ,Coconino County,Page,Tusayan,Town,place,86040,928,43569855,0,35.954964,-112.120196,54968,37010,43508,94.0973319436778
0401949,04,Arizona,AZ,Yavapai County,Cottonwood,Verde Village,CDP,place,86326,928,18030574,0,34.711987,-111.993997,56440,45415,47395,3041.4151461716
0401959,04,Arizona,AZ,Yuma County,Wellton,Wellton Hills,CDP,place,85356,928,1656151,0,32.623189,-114.145234,38080,300000,22076,99.0320201223931
0401969,04,Arizona,AZ,Pima County,Ajo,Why,CDP,place,85321,520,23195005,0,32.258973,-112.730634,56385,28392,61535,36.3296466038612
0401979,04,Arizona,AZ,Mohave County,Mohave Valley,Willow Valley,CDP,place,86440,928,12784253,98504,34.927669,-114.626595,39957,32358,33956,335.920194814521
0401989,04,Arizona,AZ,Yavapai County,Yarnell,Yarnell,CDP,place,85362,928,22855950,0,34.228248,-112.763062,36012,27616,29117,257.091782696449
04021003,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85298,480,23960865,0,33.2367275,-111.7386475,119002,115886,63446,1039.04074969971
04021013,04,Arizona,AZ,Apache County,Queen Creek,Chinle,Track,Track,85242,480,7772321,3209,33.2416507,-111.656567,130704,120267,78849,340.438996981008
04021023,04,Arizona,AZ,Apache County,Fountain Hills,Chinle,Track,Track,85268,480,99968321,934540,33.6461625,-111.6598954,50747,44904,41945,195.4893283695
0402103,04,Arizona,AZ,Apache County,Morenci,Chinle,Track,Track,85540,928,319216540,7585923,32.9929864,-109.3323888,76501,71850,40733,522.229848924131
04021033,04,Arizona,AZ,Apache County,Dolan Springs,Chinle,Track,Track,86441,928,610160199,9604,35.5697848,-114.1715227,29436,20190,24496,818.498771848477
04021043,04,Arizona,AZ,Apache County,Bullhead City,Chinle,Track,Track,86442,928,5993003,0,35.1099928,-114.5845892,40865,34773,32335,1405.10696370699
04021053,04,Arizona,AZ,Apache County,Bullhead City,Chinle,Track,Track,86439,928,9934226,0,35.0150255,-114.5844264,55714,41559,48563,935.872016424346
04021063,04,Arizona,AZ,Apache County,Lake Havasu City,Chinle,Track,Track,86406,928,6220572,0,34.4818248,-114.2795315,60355,47061,37967,1703.11315789756
04021073,04,Arizona,AZ,Apache County,Pinon,Chinle,Track,Track,86510,928,1013396605,115596,36.291957,-110.2982373,30932,17769,32581,254.552117813084
04021083,04,Arizona,AZ,Apache County,Shonto,Chinle,Track,Track,86054,928,1687283615,333845,36.6840509,-110.6114408,40332,26019,40116,471.30366502573
04021093,04,Arizona,AZ,Apache County,Lakeside,Chinle,Track,Track,85929,928,15826303,80842,34.1236048,-109.9520323,66618,59716,52953,708.757346608627
04021103,04,Arizona,AZ,Apache County,Show Low,Chinle,Track,Track,85901,928,527773003,1821280,34.2725505,-109.9612285,46321,33531,43717,1229.18200383535
04021113,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85701,520,1113456,0,32.212867,-110.9771682,50620,39574,44800,250.05423287983
04021123,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85716,520,2429820,0,32.2492877,-110.9209011,42399,28401,43288,1986.12653177303
0402113,04,Arizona,AZ,Apache County,Ehrenberg,Chinle,Track,Track,85334,928,1583765313,0,33.2825883,-114.4150358,0,0,0,0
04021133,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85713,520,2781210,0,32.1877205,-110.9946412,36960,32166,28408,1254.03277972035
04021143,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85716,520,1126151,0,32.2682506,-110.9184398,29100,24333,24470,688.995257327481
04021153,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85716,520,2250340,0,32.2387686,-110.9040523,31743,23085,28156,2303.20344041522
04021163,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85711,520,1317492,0,32.1995907,-110.8622294,41993,35025,27251,763.536513652085
